species,Lon,Lat
Vole,-117.3910714,33.2111054
Vole,-117.311111,33.126667
Vole,-117.250962,33.38315
Vole,-117.2020542,33.0203727
Vole,-117.1874536,33.0339624
Vole,-117.15,32.7166667
Vole,-117.0872222,32.7811111
Vole,-117.0833333,33.1166667
Vole,-117.0780293,32.7825896
Vole,-117.0713804,33.0738394
Vole,-117.0672708,33.0555213
Vole,-117.0659713,32.7632246
Vole,-117.0442,32.7861
Vole,-116.8666667,33.35
Vole,-116.7970986,33.2388036
Vole,-116.673056,33.109167
Vole,-117.08,33.11
Vole,-117.07,32.78
Vole,-117.03781,33.13781
Vole,-116.85221,32.78138
Vole,-117.5285,33.3812
Vole,-117.42043,33.23688
Vole,-117.37262,33.34561
Vole,-117.36382,33.34365
Vole,-117.25629,32.92703
Vole,-117.25113,32.9151
Vole,-117.24764,32.68304
Vole,-117.24115,32.66988
Vole,-117.21509,32.93665
Vole,-117.17172,32.94038
Vole,-117.12959,32.55743
Vole,-117.12447,32.55989
Vole,-117.12426,32.56099
Vole,-117.11795,32.53505
Vole,-117.1115783,32.7323723
Vole,-117.1062148,32.8961691
Vole,-117.10584,32.89439
Vole,-117.10067,32.88952
Vole,-117.10002,32.89266
Vole,-117.08907,32.89268
Vole,-117.08856,32.89194
Vole,-117.08676,32.89453
Vole,-117.086,33.119
Vole,-117.083,32.64
Vole,-117.076763,33.11888
Vole,-117.00255,32.55306
Vole,-116.99721,32.65291
Vole,-116.97534,32.66364
Vole,-116.94785,32.72517
Vole,-116.925,32.9905
Vole,-116.87047,32.66184
Vole,-116.86924,32.69677
Vole,-116.86695,32.6647
Vole,-116.86277,32.69203
Vole,-116.86154,32.6939
Vole,-116.859743,33.0418427
Vole,-116.85428,32.68545
Vole,-116.81836,32.683
Vole,-116.78,32.64
Vole,-116.71965,33.13186
Vole,-116.7139,33.0806
Vole,-116.704149,33.3292491
Vole,-116.70384,33.13572
Vole,-116.67114,33.12805
Vole,-116.67061,33.12461
Vole,-116.65308,33.1347
Vole,-116.65186,33.13389
Vole,-116.64429,33.11867
Vole,-116.64305,33.1212
Vole,-116.63731,33.12341
Vole,-116.62514,33.10988
Vole,-116.62465,33.12153
Vole,-116.61808,33.11571
Vole,-116.61792,33.12076
Vole,-116.61601,33.10836
Vole,-116.61425,33.11547
Vole,-116.61172,33.11746
Vole,-116.6,33.07
Vole,-116.6,33.21
Vole,-116.599508,32.949608
Vole,-116.44,32.97
Vole,-116.38,32.78
Vole,-116.36,32.97
Vole,-116.355494,32.975064
Vole,-116.189,32.618
Vole,-116.1,32.67
Vole,-122.49326,37.72097
Vole,-122.4849,37.72863
Vole,-122.48143,37.76957
Vole,-122.46503,37.76982
Vole,-122.46372,37.79766
Vole,-122.45578,37.79277
Vole,-122.4509,37.7497
Vole,-122.45086,37.75235
Vole,-122.44857,37.75252
Vole,-122.43152,37.71251
Vole,-122.47592,37.78906
Vole,-122.4601483,37.798371
Vole,-122.447744,37.757094
Vole,-121.4814224,37.6551437
Vole,-121.5183167,37.62973334
Vole,-121.50624,38.02498
Vole,-121.49385,38.1141
Vole,-121.4933,37.63645001
Vole,-121.49268,37.6356
Vole,-121.48329,38.03189
Vole,-121.4764,38.02809
Vole,-121.4715222,37.97361111
Vole,-121.42987,38.2549
Vole,-121.4283333,37.92696667
Vole,-121.289,37.96799
Vole,-121.51992,37.62928
Vole,-121.47564,37.658019
Vole,-121.46288,37.666978
Vole,-121.4516667,37.67
Vole,-121.426853,37.744623
Vole,-121.330841,37.629808
Vole,-121.32522,38.214641
Vole,-121.18953,35.64367
Vole,-120.8860362,35.4458613
Vole,-120.8768766,35.4202235
Vole,-120.867658,35.369419
Vole,-120.8665152,35.3694014
Vole,-120.85,35.3666667
Vole,-120.849793,35.365316
Vole,-120.8486777,35.3469077
Vole,-120.8333333,35.4
Vole,-120.6298,35.1158
Vole,-120.6,35.0833333
Vole,-120.3666667,35.6333333
Vole,-120.2666667,35.7333333
Vole,-119.7858333,35.095
Vole,-121.2181306,35.65535
Vole,-121.08834,35.53973
Vole,-120.69898,35.33844
Vole,-120.1956,35.35376111
Vole,-121.31782,35.764517
Vole,-121.284444,35.665556
Vole,-121.09112,35.54071
Vole,-121.0883,35.53793
Vole,-121.086439,35.557241
Vole,-120.84938,35.366994
Vole,-120.8489,35.3658
Vole,-120.84366,35.28734
Vole,-120.839609,35.38855
Vole,-120.834755,35.326023
Vole,-120.829245,35.3092
Vole,-120.738889,35.321389
Vole,-120.6973,35.723588
Vole,-120.61595,35.0279833
Vole,-120.615235,35.027465
Vole,-120.6141167,35.0265
Vole,-120.6091167,35.0212333
Vole,-120.6082333,35.02215
Vole,-120.31531,35.385682
Vole,-119.99339,35.06745
Vole,-119.96531,35.15376
Vole,-122.4968524,37.5051178
Vole,-122.4782294,37.6928955
Vole,-122.4598241,37.6927503
Vole,-122.41,37.628
Vole,-122.4011,37.3429
Vole,-122.384,37.648
Vole,-122.38,37.624
Vole,-122.367,37.614
Vole,-122.363611,37.583333
Vole,-122.32,37.591
Vole,-122.274227,37.319025
Vole,-122.27068,37.434565
Vole,-122.2320544,37.3836054
Vole,-122.2227144,37.4698329
Vole,-122.42,37.63
Vole,-122.41,37.61
Vole,-122.39,37.58
Vole,-122.39,37.63
Vole,-122.36,37.58
Vole,-122.25,37.54
Vole,-122.1692403,37.4276996
Vole,-122.1338033,37.4351554
Vole,-122.5478,37.93663
Vole,-122.49056,37.64716
Vole,-122.48731,37.67327
Vole,-122.47547,37.66585
Vole,-122.4563167,37.69291667
Vole,-122.45599,37.67536
Vole,-122.4463,37.62425
Vole,-122.43376,37.65747
Vole,-122.42883,37.58518
Vole,-122.42673,37.701
Vole,-122.42061,37.59842
Vole,-122.41119,37.26577
Vole,-122.37825,37.25572
Vole,-122.2953,37.5161
Vole,-122.26939,37.31586
Vole,-122.24503,37.4027
Vole,-122.2412333,37.33913333
Vole,-122.23205,37.3836
Vole,-122.21964,37.40247
Vole,-122.20635,37.42079999
Vole,-122.18366,37.4535
Vole,-122.17575,37.42257
Vole,-122.12403,37.47384
Vole,-122.11833,37.50509
Vole,-122.410377,37.266407
Vole,-122.384049,37.65356
Vole,-122.381799,37.251624
Vole,-122.3620861,37.20050522
Vole,-122.28173,37.2506
Vole,-122.273436,37.531515
Vole,-122.26187,37.509454
Vole,-122.257008,37.302572
Vole,-122.2276197,37.40799038
Vole,-122.227132,37.484841
Vole,-122.22526,37.40323
Vole,-122.2126529,37.40323
Vole,-122.186478,37.45587
Vole,-120.6492136,34.5773965
Vole,-120.6391667,34.5988889
Vole,-120.6180556,34.6319444
Vole,-120.5936111,34.6930556
Vole,-120.516969,34.7623964
Vole,-120.4752778,34.4811111
Vole,-120.4447222,34.4622222
Vole,-120.3361111,34.4858333
Vole,-120.3330556,34.7922222
Vole,-120.3233333,34.4983333
Vole,-120.2772222,34.7444444
Vole,-120.2303984,34.6232399
Vole,-120.2166667,34.4833333
Vole,-120.2013889,34.4708333
Vole,-120.1719147,34.5282752
Vole,-120.1205556,34.4719444
Vole,-120.0430556,34.4763889
Vole,-119.8755556,34.4166667
Vole,-119.8695,34.4302
Vole,-119.8691667,34.41
Vole,-119.84729,34.413661
Vole,-119.847,34.412
Vole,-119.8446,34.42188
Vole,-119.840278,34.426111
Vole,-119.839913,34.427746
Vole,-119.79,34.42
Vole,-119.7647222,34.4427778
Vole,-119.738,34.445
Vole,-119.733,34.449
Vole,-119.7208333,34.4391667
Vole,-119.7172222,34.4566667
Vole,-119.7172222,34.4572222
Vole,-119.7172222,34.4569444
Vole,-119.7133333,34.4408333
Vole,-119.7080556,34.4466667
Vole,-119.7,34.4166667
Vole,-119.6972222,34.4208333
Vole,-119.6963882,34.4088898
Vole,-119.6836111,34.4425
Vole,-119.6833333,34.4166667
Vole,-119.6558333,34.4341667
Vole,-119.6516667,34.4336111
Vole,-119.6311111,34.4366667
Vole,-119.5852778,34.4188889
Vole,-119.5469748,34.4049437
Vole,-119.5308333,34.3977778
Vole,-119.5166667,34.4
Vole,-119.5134646,34.3956912
Vole,-119.5105556,34.3922222
Vole,-119.4786111,34.3775
Vole,-120.2000889,35.02806667
Vole,-120.1615833,34.78214722
Vole,-120.58818,34.68814
Vole,-120.5879333,34.68805
Vole,-120.58741,34.68793
Vole,-120.58736,34.68739
Vole,-120.58732,34.68748
Vole,-120.58646,34.68791
Vole,-120.58611,34.68771
Vole,-120.58598,34.6875
Vole,-120.58597,34.68747
Vole,-120.58595,34.68781
Vole,-120.58594,34.68787
Vole,-120.57767,34.81129
Vole,-120.5062167,34.8235833
Vole,-120.4571,34.8988
Vole,-120.3379698,34.4730514
Vole,-120.285584,34.749588
Vole,-120.23124,34.47497
Vole,-120.22793,34.47269
Vole,-120.2265167,34.4719167
Vole,-120.2166,34.472
Vole,-120.21598,34.47207
Vole,-120.21585,34.47205
Vole,-120.21562,34.47193
Vole,-120.21528,34.47188
Vole,-120.2151,34.47232
Vole,-120.21463,34.47218
Vole,-120.21458,34.47223
Vole,-120.21384,34.47302
Vole,-120.1898,34.47069
Vole,-120.12798,34.47325
Vole,-120.07332,34.46244
Vole,-120.070144,34.466742
Vole,-120.06978,34.46411
Vole,-120.06896,34.46722
Vole,-120.06716,34.46429
Vole,-120.0392,34.6924
Vole,-120.02739,34.46293
Vole,-120.02739,34.46293
Vole,-120.02731,34.46301
Vole,-120.02709,34.46286
Vole,-120.02612,34.46277
Vole,-120.02312,34.45831
Vole,-120.0229,34.45863
Vole,-120.02286,34.458
Vole,-120.02189,34.45821
Vole,-119.94965,34.57041
Vole,-119.943685,34.571185
Vole,-119.89603,34.42188
Vole,-119.8954,34.42281
Vole,-119.880707,34.415497
Vole,-119.88046,34.4153
Vole,-119.878314,34.414267
Vole,-119.87818,34.40785
Vole,-119.87753,34.41007
Vole,-119.87745,34.40992
Vole,-119.8773079,34.408638
Vole,-119.8773,34.40922
Vole,-119.8772,34.40917
Vole,-119.8772,34.4094
Vole,-119.87642,34.41217
Vole,-119.8763,34.41218
Vole,-119.87602,34.41227
Vole,-119.87567,34.4125
Vole,-119.8741833,34.4175333
Vole,-119.84694,34.42028
Vole,-119.82535,34.50073
Vole,-119.7713997,34.46932819
Vole,-119.715442,34.441993
Vole,-119.695505,34.44393
Vole,-119.577115,34.434761
Vole,-119.5407516,34.4065342
Vole,-119.53633,34.39868
Vole,-119.53625,34.39847
Vole,-119.53507,34.40012
Vole,-119.53492,34.40047
Vole,-119.53485,34.40053
Vole,-119.53483,34.40055
Vole,-119.53458,34.40094
Vole,-119.53062,34.40145
Vole,-119.5295,34.39828
Vole,-119.5292333,34.3990333
Vole,-119.52922,34.39902
Vole,-119.52887,34.39878
Vole,-119.5287,34.39892
Vole,-119.5179,34.4126
Vole,-119.4827694,34.3881087
Vole,-122.1818323,37.4377485
Vole,-122.1789,37.3816
Vole,-121.64312,37.341697
Vole,-121.9958798,37.3707184
Vole,-121.6417441,37.3415961
Vole,-121.4892192,37.3939595
Vole,-122.24041,37.39605
Vole,-122.1789,37.38159
Vole,-122.1695,37.429
Vole,-122.12118,37.40903
Vole,-122.06276,37.43269
Vole,-122.00798,37.17418
Vole,-121.99192,37.19763
Vole,-121.95149,37.23329
Vole,-121.9082861,37.21904722
Vole,-121.8739611,37.19211111
Vole,-121.7585056,37.17770556
Vole,-121.7072611,37.33833333
Vole,-121.66725,37.32351
Vole,-121.64174,37.34159
Vole,-121.6327667,37.17983333
Vole,-121.4444167,36.98695833
Vole,-122.18,37.3148
Vole,-122.16799,37.431008
Vole,-122.14288,37.317955
Vole,-122.131845,37.435739
Vole,-122.091794,37.268888
Vole,-121.95447,37.43075
Vole,-121.737,37.3816
Vole,-121.736948,37.381714
Vole,-121.670262,37.36948
Vole,-121.218611,37.066389
Vole,-121.9333725,36.9742204
Vole,-121.8063919,36.9878444
Vole,-121.80639,37.00235
Vole,-122.06,36.94
Vole,-121.95,36.97
Vole,-122.29724,37.11235
Vole,-122.25711,37.15203
Vole,-122.2548,37.16461
Vole,-122.13732,37.17485
Vole,-122.08601,37.14556
Vole,-121.98128,36.96147
Vole,-121.88728,37.09257
Vole,-122.2661691,37.1225828
Vole,-122.0565985,36.9505319
Vole,-122.0068146,36.9746516
Vole,-121.956626,37.1080126
Vole,-121.9527902,36.9775775
Vole,-121.8845357,36.9735467
Vole,-121.8393963,37.0047078
Vole,-121.8242982,36.9482497
Vole,-121.8112483,36.9137265
Vole,-121.5550003,40.9080544
Vole,-121.5274963,40.9191666
Vole,-123.04151,40.38784
Vole,-121.65439,41.02608
Vole,-122.9890919,40.3915273
Vole,-122.6354462,40.6644693
Vole,-122.239893,40.9176
Vole,-122.235762,40.917428
Vole,-122.19799,40.38748
Vole,-122.19548,40.3909
Vole,-121.919722,40.840278
Vole,-121.8663,40.45431
Vole,-121.551389,40.920556
Vole,-121.5193365,41.1017824
Vole,-122.8244749,41.4006976
Vole,-122.6333313,41.7355537
Vole,-122.1705517,41.6469706
Vole,-121.55735,41.97457
Vole,-123.4918853,41.3869239
Vole,-123.46469,41.41043
Vole,-123.44556,41.50407
Vole,-123.0552272,41.7833402
Vole,-122.9258811,41.9106494
Vole,-122.843,41.561333
Vole,-122.8319858,41.8548259
Vole,-122.8248377,41.8614973
Vole,-122.55585,41.910139
Vole,-122.5544512,41.8858176
Vole,-122.5542492,41.706847
Vole,-122.5171893,41.5140469
Vole,-122.492451,41.3479219
Vole,-122.49239,41.71538
Vole,-122.48276,41.69112
Vole,-122.4514867,41.4453638
Vole,-122.4298017,41.4330931
Vole,-122.4006588,41.5979381
Vole,-122.3985229,41.6024482
Vole,-122.36704,41.41204
Vole,-122.3641607,41.7255474
Vole,-122.3176413,41.3106733
Vole,-122.2,41.97
Vole,-122.1666667,38.2
Vole,-122.1575,38.0494
Vole,-122,38.2
Vole,-121.975182,38.15486
Vole,-121.9717,38.1514
Vole,-121.9165593,38.1906379
Vole,-122.04,38.21
Vole,-121.9,38.14
Vole,-122.3874,38.15213
Vole,-121.9694722,38.36056667
Vole,-122.3292496,38.1290978
Vole,-122.256214,38.103976
Vole,-122.2493945,38.0771067
Vole,-122.2434785,38.1417483
Vole,-122.1347,38.2106
Vole,-122.0416581,38.3575616
Vole,-122.0231,38.036
Vole,-121.822,38.2669
Vole,-121.75143,38.5172
Vole,-123.299,38.5505
Vole,-123.12456,38.45682
Vole,-123.1126,38.43000017
Vole,-123.061666,38.3503775
Vole,-123.0606448,38.352599
Vole,-123.0604248,38.3525635
Vole,-122.9930734,38.3561655
Vole,-122.874,38.428
Vole,-122.7688904,38.4384003
Vole,-122.65,38.2333333
Vole,-122.6391382,38.2387286
Vole,-122.5989436,38.1941784
Vole,-122.6255619,38.2387286
Vole,-123.31475,38.5859
Vole,-123.30714,38.57408
Vole,-123.15178,38.48093
Vole,-123.00981,38.46443
Vole,-122.99263,38.50841
Vole,-122.99013,38.49247
Vole,-122.71627,38.58471
Vole,-122.62556,38.23872
Vole,-122.51134,38.3448
Vole,-122.44557,38.12212
Vole,-122.44532,38.15199
Vole,-122.43766,38.24632
Vole,-122.43523,38.12591
Vole,-122.43337,38.15382
Vole,-122.42072,38.29028
Vole,-123.4372586,38.7014741
Vole,-123.3943345,38.6540155
Vole,-123.3678612,38.6478724
Vole,-123.3323857,38.5665447
Vole,-123.2774347,38.5370387
Vole,-123.1768354,38.5267372
Vole,-123.0693748,38.3189318
Vole,-123.06831,38.3193
Vole,-123.0607572,38.307573
Vole,-123.0528239,38.4534899
Vole,-123.051763,38.4235994
Vole,-123.01256,38.50417
Vole,-122.915277,38.372337
Vole,-122.7248859,38.4573421
Vole,-122.7057436,38.6434471
Vole,-122.6669801,38.6643328
Vole,-122.6614253,38.2368143
Vole,-122.6391382,38.2340725
Vole,-122.6141672,38.2279447
Vole,-122.6025539,38.2172789
Vole,-122.6019869,38.2158288
Vole,-122.5748928,38.2004954
Vole,-122.1575,38.04944
Vole,-120.47991,37.66281
Vole,-120.47865,37.66512
Vole,-120.469857,37.6661
Vole,-120.46245,37.66912
Vole,-120.46229,37.66986
Vole,-121.90591,39.18758
Vole,-121.82745,39.26242
Vole,-121.81156,39.25617
Vole,-121.810728,39.228243
Vole,-121.7998436,39.1925639
Vole,-121.7871667,39.19166667
Vole,-121.7178866,38.8291684
Vole,-122.24155,40.17771
Vole,-122.8558449,40.3231881
Vole,-122.8530319,40.0076543
Vole,-122.8528821,40.0365338
Vole,-122.8447807,40.0172049
Vole,-122.2855723,40.3221638
Vole,-122.22687,40.09325
Vole,-122.2252066,40.1903286
Vole,-122.21628,40.2026
Vole,-122.18468,40.31742
Vole,-122.18314,40.38944
Vole,-122.18016,40.37479
Vole,-122.1783,40.32251
Vole,-122.1008,40.053
Vole,-122.0695,40.3146
Vole,-122.06284,40.33059
Vole,-121.9809838,40.4228989
Vole,-121.9775775,40.3104732
Vole,-121.9591213,40.3908557
Vole,-121.8883611,40.42684722
Vole,-121.8836556,40.42789722
Vole,-121.86558,40.43911
Vole,-121.7678,40.3096
Vole,-121.76366,40.30804
Vole,-121.7082,40.3255
Vole,-123.6666667,40.5
Vole,-123.19102,40.550323
Vole,-122.98,40.18
Vole,-123.45841,40.47576
Vole,-123.39125,40.42456
Vole,-123.39112,40.42469
Vole,-123.04528,40.18777
Vole,-123.5831088,40.890626
Vole,-123.54611,40.86694
Vole,-123.53139,40.80611
Vole,-123.52347,40.49
Vole,-123.49373,40.61736
Vole,-123.4808944,40.4808574
Vole,-123.47623,40.4313
Vole,-123.3645503,40.9195595
Vole,-123.34143,40.70372
Vole,-123.33669,40.70553
Vole,-123.32604,40.70553
Vole,-123.3244689,40.8143031
Vole,-123.31657,40.71003
Vole,-123.30828,40.72534
Vole,-123.29762,40.6695
Vole,-123.28579,40.68661
Vole,-123.27987,40.69832
Vole,-123.14392,40.55443
Vole,-123.1358556,40.315747
Vole,-123.1208333,40.7525
Vole,-123.0218589,40.2528009
Vole,-123.015054,40.394887
Vole,-123.0044351,40.0371474
Vole,-122.98678,40.18151
Vole,-119.1,36.24
Vole,-119.288889,36.5425
Vole,-119.14061,36.211104
Vole,-119.0275,36.068611
Vole,-118.9676893,36.6213511
Vole,-118.294329,35.829701
Vole,-118.29175,35.830658
Vole,-118.205312,36.175368
Vole,-118.187395,36.159921
Vole,-119.85,37.87
Vole,-119.3654075,34.6094588
Vole,-119.19,34.47
Vole,-119.1775943,34.1326797
Vole,-119.1333333,34.8
Vole,-119.114084,34.1015175
Vole,-119.1127778,34.1013889
Vole,-119.1066667,34.3502778
Vole,-119.0786111,34.3480556
Vole,-119.0597242,34.0860618
Vole,-119.010215,34.1091228
Vole,-119.0008333,34.7872222
Vole,-118.80646,34.25001
Vole,-117.9009315,34.2234339
Vole,-118.75,34.51
Vole,-119.3154197,34.283417
Vole,-119.3074956,34.2769246
Vole,-119.2753333,34.5119
Vole,-119.2720833,34.51435
Vole,-119.27105,34.51391667
Vole,-119.26,34.441
Vole,-119.1873833,34.54013333
Vole,-119.1867,34.53975
Vole,-119.1778167,34.1362
Vole,-119.1778167,34.1362
Vole,-119.1778167,34.1362
Vole,-119.1778167,34.1362
Vole,-119.1773667,34.1358
Vole,-119.1772167,34.1357
Vole,-119.1707833,34.1357167
Vole,-119.146,34.812
Vole,-119.1060549,34.1129346
Vole,-119.00154,34.78665
Vole,-118.99695,34.78537
Vole,-118.9953,34.79588
Vole,-118.799722,34.407222
Vole,-121.7458954,38.5488892
Vole,-121.7448173,38.5489864
Vole,-122.2402623,38.8863534
Vole,-121.9117,38.69
Vole,-121.73326,38.548759
Vole,-123.482778,39.688333
Vole,-123.356111,43.218056
Vole,-123.017222,38.799167
Vole,-122.915556,38.3725
Vole,-122.788056,38.040833
Vole,-122.71,42.468056
Vole,-122.7083,42.1947
Vole,-122.5772295,38.3555153
Vole,-122.55414,40.6221
Vole,-122.199372,37.433
Vole,-122.1499934,37.9156704
Vole,-122.040244,38.238247
Vole,-121.369904,37.75452
Vole,-121.3634,36.447
Vole,-121.184021,35.977631
Vole,-121.0758333,38.8966667
Vole,-120.774102,38.348802
Vole,-120.376667,35.303611
Vole,-119.7509,36.0666
Vole,-119.294557,35.19191
Vole,-118.81567,34.09622
Vole,-118.8023866,34.7151944
Vole,-118.660833,34.138333
Vole,-118.59,34.25
Vole,-118.37,34.46
Vole,-118.220634,35.690231
Vole,-118.15,34.1666667
Vole,-117.111769,32.460771
Vole,-117.0584,33.5879
Vole,-116.901744,32.194315
Vole,-116.897488,33.972895
Vole,-116.8736111,32.103056
Vole,-116.8561388,33.4408865
Vole,-116.834881,32.089139
Vole,-116.828104,34.12038
Vole,-116.666667,31.533333
Vole,-116.35,32.6
Vole,-116.1,30.9667
Vole,-116.1,30.966667
Vole,-116.0175,30.71972222
Vole,-115.980278,31.979722
Vole,-115.9425,30.560278
Vole,-115.824385,30.3207
Vole,-115.724,30.057
Vole,-115.7077778,30.056111
Vole,-115.682,30.9845
Vole,-115.483333,31
Vole,-115.458333,30.883333
Vole,-115.45,30.88333
Vole,-115.41057,30.922212
Vole,-115.2833333,29.9833333
