species,Lon, Lat
Vole_N,-122.5173063,37.8813778
Vole_N,-122.5157516,37.8821443
Vole_N,-122.5147549,37.8292336
Vole_N,-122.508492,37.9571842
Vole_N,-122.5079271,37.9320877
Vole_N,-122.5042014,37.9260548
Vole_N,-122.4953866,37.9558952
Vole_N,-122.4948453,37.9774949
Vole_N,-122.4934822,37.970274
Vole_N,-122.4905,38.01273
Vole_N,-122.49017,38.00168
Vole_N,-122.48964,38.00219
Vole_N,-122.4855562,37.8339724
Vole_N,-122.4744325,38.0083168
Vole_N,-122.4301387,37.8620258
Vole_N,-120.1307664,37.7595
Vole_N,-120.00295,37.774
Vole_N,-120.29042,37.65638
Vole_N,-120.26757,37.72268
Vole_N,-120.2416,37.7006
Vole_N,-120.22121,37.70881
Vole_N,-120.14187,37.73845
Vole_N,-120.11166,37.75634
Vole_N,-120.1058,37.753536
Vole_N,-120.06969,37.50331
Vole_N,-119.88244,37.57775
Vole_N,-119.881282,37.588966
Vole_N,-119.8386,37.7477
Vole_N,-119.8059,37.6731
Vole_N,-119.781173,37.674352
Vole_N,-119.710935,37.725765
Vole_N,-123.771347,39.2237428
Vole_N,-123.7675018,39.2236099
Vole_N,-123.7675,39.2236111
Vole_N,-123.754003,39.230237
Vole_N,-123.5833333,39.6666667
Vole_N,-123.57,38.8
Vole_N,-123.5054307,39.3606966
Vole_N,-123.4281797,39.5552764
Vole_N,-123.1742282,39.2351994
Vole_N,-123.7995688,39.3065656
Vole_N,-123.79985,39.44351
Vole_N,-123.55036,39.89445
Vole_N,-123.48906,39.54139
Vole_N,-123.48519,39.68633
Vole_N,-123.08889,39.45278
Vole_N,-123.816111,39.738889
Vole_N,-123.812648,39.7773734
Vole_N,-123.7998582,39.4435148
Vole_N,-123.79391,39.829
Vole_N,-123.783075,39.635715
Vole_N,-123.7802398,39.9367192
Vole_N,-123.7783436,39.3302004
Vole_N,-123.7708711,39.2757509
Vole_N,-123.7687484,39.2107537
Vole_N,-123.6310081,39.8335402
Vole_N,-123.5276145,38.7956145
Vole_N,-123.5275764,38.7667231
Vole_N,-123.4851937,39.6863371
Vole_N,-123.4149308,39.8229693
Vole_N,-123.355002,39.5073005
Vole_N,-123.2472059,39.7489392
Vole_N,-123.15104,39.51602
Vole_N,-123.0889033,39.5107702
Vole_N,-123.0889,39.45279
Vole_N,-123.0716017,38.9955331
Vole_N,-123.0678014,39.01574306
Vole_N,-122.9273073,39.5415188
Vole_N,-120.8397,37.19336667
Vole_N,-120.79794,37.12287
Vole_N,-121,36.89
Vole_N,-120.4447,37.53014
Vole_N,-120.4364,37.5192
Vole_N,-120.39391,37.51121
Vole_N,-120.35127,37.52911
Vole_N,-120.319088,37.291852
Vole_N,-121.4734,41.9546
Vole_N,-118.6349297,37.5814951
Vole_N,-118.401531,37.504659
Vole_N,-118.403,37.504659
Vole_N,-124.15,40.6
Vole_N,-121.923214,36.554668
Vole_N,-121.9166667,36.6166667
Vole_N,-121.8570824,36.6075263
Vole_N,-121.8034877,36.7508649
Vole_N,-121.7994,36.7442
Vole_N,-121.7872135,36.7731694
Vole_N,-121.7859241,36.8034527
Vole_N,-121.7858333,36.8044444
Vole_N,-121.7833,36.8
Vole_N,-121.76789,36.80345
Vole_N,-121.7629428,36.7676161
Vole_N,-121.74,36.826
Vole_N,-121.7399447,36.8261999
Vole_N,-121.5609558,36.3747734
Vole_N,-121.3436203,39.2201958
Vole_N,-121.2722244,36.4636116
Vole_N,-121.1108333,36.2197222
Vole_N,-121.91,36.55
Vole_N,-121.91,36.49
Vole_N,-121.89,36.6
Vole_N,-121.8,36.75
Vole_N,-121.7147672,36.4562343
Vole_N,-121.56,36.37
Vole_N,-121.9431,36.51725
Vole_N,-121.9324,36.54349
Vole_N,-121.92429,36.62143
Vole_N,-121.90324,36.4809
Vole_N,-121.88597,36.59359
Vole_N,-121.80348,36.75086
Vole_N,-121.7976,36.33373
Vole_N,-121.78592,36.80345
Vole_N,-121.69753,36.17507
Vole_N,-121.57815,36.09283
Vole_N,-121.33986,35.81256
Vole_N,-121.0686111,36.18861111
Vole_N,-120.74949,35.8414
Vole_N,-121.933,36.636
Vole_N,-121.917469,36.619863
Vole_N,-121.90426,36.602688
Vole_N,-121.898014,36.57092
Vole_N,-121.897474,36.59962
Vole_N,-121.835607,36.60922
Vole_N,-121.813352,36.664542
Vole_N,-121.803876,36.740111
Vole_N,-121.80221,36.74966
Vole_N,-121.79908,36.74736
Vole_N,-121.799035,36.683841
Vole_N,-121.79896,36.74749
Vole_N,-121.79874,36.74771
Vole_N,-121.79868,36.74776
Vole_N,-121.79811,36.72202
Vole_N,-121.78871,36.7384
Vole_N,-121.787326,36.773286
Vole_N,-121.78711,36.73701
Vole_N,-121.78668,36.804902
Vole_N,-121.7859,36.7943
Vole_N,-121.78521,36.73606
Vole_N,-121.785,36.73632
Vole_N,-121.75798,36.76582
Vole_N,-121.74301,36.68025
Vole_N,-121.74057,36.664619
Vole_N,-121.7339,36.8297
Vole_N,-121.70821,36.73889
Vole_N,-121.69939,36.74182
Vole_N,-121.681984,36.625276
Vole_N,-121.6818,36.62331
Vole_N,-121.590658,36.368739
Vole_N,-121.56443,36.37907
Vole_N,-121.5609167,36.37644471
Vole_N,-121.5578509,36.38488204
Vole_N,-121.5575301,36.38474295
Vole_N,-121.5570799,36.38497188
Vole_N,-121.55699,36.88874
Vole_N,-121.556859,36.38486104
Vole_N,-121.5568207,36.37851365
Vole_N,-121.5537452,36.38446205
Vole_N,-121.553692,36.38493016
Vole_N,-121.5484028,36.37618496
Vole_N,-121.5484021,36.37619467
Vole_N,-121.538122,36.777608
Vole_N,-121.515123,36.014133
Vole_N,-121.398233,36.417608
Vole_N,-121.395603,36.592096
Vole_N,-121.38585,36.613238
Vole_N,-121.3688,36.3313
Vole_N,-121.367128,36.589439
Vole_N,-121.339243,36.43517
