species,lon,lat
Microtus californicus,-118.4746838,34.2846188
Microtus californicus,-118.4632373,34.0303365
Microtus californicus,-118.45452,34.042627
Microtus californicus,-118.447688,33.9517
Microtus californicus,-118.4475,33.9625
Microtus californicus,-118.4466598,33.9628375
Microtus californicus,-118.4440984,34.6768846
Microtus californicus,-118.4436845,33.966329
Microtus californicus,-118.4419488,33.9666063
Microtus californicus,-118.4368239,33.9989297
Microtus californicus,-118.4350356,33.9725053
Microtus californicus,-118.435,33.97
Microtus californicus,-118.4321208,33.9593438
Microtus californicus,-118.4315736,34.0569984
Microtus californicus,-118.4166667,34.0166667
Microtus californicus,-118.41365,33.94395
Microtus californicus,-118.403558,34.66657
Microtus californicus,-118.3998545,32.8607913
Microtus californicus,-118.394849,34.022606
Microtus californicus,-118.3916459,34.2729979
Microtus californicus,-118.3890395,32.8249831
Microtus californicus,-118.3791667,33.7413889
Microtus californicus,-118.3740242,34.005997
Microtus californicus,-118.3712281,34.0033472
Microtus californicus,-118.3682917,34.0105188
Microtus californicus,-118.3627234,33.9971988
Microtus californicus,-118.362515,34.2688107
Microtus californicus,-118.3557932,34.0635982
Microtus californicus,-118.3481994,33.7639889
Microtus californicus,-118.2711105,33.9602966
Microtus californicus,-118.2505304,34.1428345
Microtus californicus,-118.238981,34.22417
Microtus californicus,-118.22,34.73
Microtus californicus,-118.2124262,34.4468585
Microtus californicus,-118.1838768,34.8058879
Microtus californicus,-118.15,34.15
Microtus californicus,-118.1289,34.7844
Microtus californicus,-118.1286,34.7878
Microtus californicus,-118.1194,34.3291206
Microtus californicus,-118.02897,34.06892
Microtus californicus,-118.009263,34.3425351
Microtus californicus,-117.9683,34.0022
Microtus californicus,-117.8680258,34.0557885
Microtus californicus,-117.8666667,34.0833333
Microtus californicus,-117.8606543,34.2365804
Microtus californicus,-117.85477,34.204002
Microtus californicus,-117.7597465,34.0774269
Microtus californicus,-117.6755204,34.3715622
Microtus californicus,-117.6666667,34.4166667
Microtus californicus,-117.6573672,34.2367627
Microtus californicus,-117.650391,34.2499974
Microtus californicus,-118.744261,34.615092
Microtus californicus,-118.47,34.03
